age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,management,single,tertiary,no,1258.5,no,yes,cellular,11,oct,365,2,774,11,failure,no
33,management,single,tertiary,no,864.0,no,no,cellular,25,may,220,1,111,2,other,no
32,management,single,tertiary,no,211.5,yes,no,cellular,4,may,78,3,89,9,success,no
33,management,single,tertiary,no,12034.5,no,no,cellular,30,nov,107,1,105,3,failure,no
28,management,single,tertiary,no,387.0,no,yes,cellular,17,apr,93,1,-1,0,unknown,no
35,management,single,secondary,no,0.0,yes,no,cellular,30,jul,251,3,-1,0,unknown,no
35,management,single,tertiary,no,3729.0,yes,no,cellular,25,may,265,1,-1,0,unknown,no
33,management,single,tertiary,no,460.5,no,no,unknown,16,may,806,4,-1,0,unknown,no
31,management,single,tertiary,no,-327.0,yes,no,unknown,2,jun,227,15,-1,0,unknown,no
28,management,single,tertiary,no,112.5,yes,yes,cellular,5,may,233,2,-1,0,unknown,no
31,management,single,secondary,no,9561.0,yes,no,unknown,23,may,922,2,-1,0,unknown,no
36,management,single,primary,no,5929.5,yes,no,cellular,19,nov,277,1,-1,0,unknown,no
38,management,single,tertiary,no,8148.0,yes,yes,cellular,17,apr,707,1,149,2,failure,no
38,management,single,secondary,no,871.5,yes,no,unknown,6,may,79,1,-1,0,unknown,no
32,management,single,secondary,no,-48.0,yes,no,cellular,12,may,145,1,-1,0,unknown,no
37,management,single,tertiary,no,879.0,yes,no,cellular,11,jul,141,2,-1,0,unknown,no
31,management,single,secondary,no,30.0,no,no,telephone,18,nov,52,1,-1,0,unknown,no
34,management,single,secondary,no,6093.0,yes,yes,cellular,15,may,29,1,-1,0,unknown,no
38,management,single,primary,no,262.5,no,no,unknown,17,jun,132,2,-1,0,unknown,no
32,management,single,primary,no,2023.5,yes,no,cellular,7,aug,132,2,-1,0,unknown,no
29,management,single,primary,no,37.5,yes,no,unknown,4,jun,188,2,-1,0,unknown,no
31,management,single,secondary,no,939.0,yes,no,unknown,21,may,211,1,-1,0,unknown,no
37,management,single,tertiary,no,247.5,no,no,cellular,24,aug,315,1,83,1,other,no
28,management,single,primary,no,-82.5,yes,no,unknown,7,may,361,2,-1,0,unknown,no
27,management,single,secondary,no,31.5,yes,no,cellular,18,may,336,1,356,1,failure,no
33,management,single,primary,no,10356.0,no,no,telephone,20,nov,114,2,-1,0,unknown,no
31,management,single,tertiary,no,249.0,no,no,cellular,25,aug,392,6,-1,0,unknown,no
34,management,single,secondary,no,0.0,no,no,cellular,28,aug,195,6,-1,0,unknown,no
37,management,single,tertiary,no,900.0,yes,no,cellular,17,nov,116,2,196,1,failure,no
33,management,single,unknown,no,3982.5,yes,no,cellular,21,nov,195,1,-1,0,unknown,no
25,management,single,secondary,no,-375.0,yes,no,unknown,13,may,456,1,-1,0,unknown,no
34,management,single,secondary,no,3892.5,yes,yes,cellular,17,apr,126,1,336,2,other,no
38,management,single,secondary,no,1195.5,yes,no,cellular,20,apr,62,4,-1,0,unknown,no
39,management,single,secondary,no,4570.5,yes,no,cellular,11,may,279,1,370,2,failure,no
38,management,single,secondary,no,669.0,yes,no,unknown,18,jun,373,4,-1,0,unknown,no
35,management,single,secondary,no,294.0,yes,no,cellular,21,nov,318,1,-1,0,unknown,no
30,management,single,secondary,no,784.5,no,yes,cellular,12,jun,136,3,101,1,success,no
34,management,single,secondary,no,-414.0,yes,no,unknown,29,may,175,3,-1,0,unknown,no
31,management,single,tertiary,no,4474.5,yes,no,cellular,2,jul,153,1,-1,0,unknown,no
34,management,single,tertiary,no,256.5,yes,no,cellular,7,may,191,1,294,1,failure,no
36,management,single,tertiary,no,0.0,yes,no,unknown,27,may,145,2,-1,0,unknown,no
33,management,single,tertiary,no,682.5,yes,yes,unknown,29,may,122,10,-1,0,unknown,no
36,management,single,secondary,no,11254.5,yes,no,unknown,4,jun,25,1,-1,0,unknown,no
31,management,single,secondary,no,795.0,no,yes,cellular,18,nov,251,2,-1,0,unknown,no
36,management,single,tertiary,no,4050.0,no,no,cellular,4,feb,99,3,-1,0,unknown,no
30,management,single,secondary,no,639.0,yes,no,telephone,17,nov,127,4,111,6,failure,no
35,management,single,tertiary,no,157.5,yes,no,cellular,6,may,36,1,365,3,failure,no
31,management,single,secondary,no,304.5,no,yes,cellular,19,nov,177,1,-1,0,unknown,no
32,management,single,tertiary,no,5775.0,yes,no,cellular,20,apr,63,4,-1,0,unknown,no
28,management,single,secondary,no,-289.5,no,no,cellular,18,jul,580,7,-1,0,unknown,no
39,management,single,tertiary,no,0.0,yes,yes,cellular,17,jul,301,1,-1,0,unknown,no
33,management,single,secondary,no,897.0,yes,no,unknown,28,may,189,1,-1,0,unknown,no
30,management,single,tertiary,no,39.0,yes,no,cellular,16,apr,62,1,323,1,failure,no
26,management,single,secondary,no,1179.0,yes,yes,unknown,14,may,103,5,-1,0,unknown,no
37,management,single,secondary,no,2541.0,yes,yes,cellular,29,jan,404,2,251,6,failure,no
39,management,single,tertiary,no,1983.0,yes,no,cellular,24,sep,157,3,486,1,other,no
36,management,single,secondary,yes,0.0,no,yes,cellular,26,aug,109,14,-1,0,unknown,no
33,management,single,secondary,yes,3.0,no,no,unknown,23,may,74,4,-1,0,unknown,no
30,management,single,tertiary,no,828.0,yes,no,cellular,5,aug,648,2,-1,0,unknown,no
36,management,single,secondary,no,2983.5,no,no,unknown,17,jun,344,2,-1,0,unknown,no
34,management,single,secondary,no,897.0,yes,no,cellular,17,apr,365,1,324,1,failure,no
24,management,single,secondary,no,16.5,yes,no,unknown,27,jun,114,4,-1,0,unknown,no
37,management,single,secondary,no,10071.0,yes,no,unknown,23,may,90,1,-1,0,unknown,no
35,management,single,primary,no,934.5,yes,no,cellular,6,may,97,2,-1,0,unknown,no
28,management,single,tertiary,no,3459.0,no,no,cellular,29,oct,140,2,-1,0,unknown,no
32,management,single,secondary,no,18.0,no,no,cellular,7,aug,173,2,-1,0,unknown,no
34,management,single,unknown,no,586.5,yes,yes,unknown,23,may,34,2,-1,0,unknown,no
36,management,single,tertiary,no,1363.5,yes,yes,cellular,25,jul,250,3,-1,0,unknown,no
34,management,single,tertiary,no,625.5,yes,no,cellular,18,nov,138,1,-1,0,unknown,no
29,management,single,tertiary,no,1365.0,yes,no,cellular,11,may,278,1,-1,0,unknown,no
28,management,single,secondary,no,-1491.0,yes,yes,cellular,18,jul,174,2,-1,0,unknown,no
35,management,single,secondary,no,1228.5,yes,no,telephone,14,jul,102,14,-1,0,unknown,no
26,management,single,secondary,no,-18.0,yes,no,unknown,4,jun,98,1,-1,0,unknown,no
30,management,single,secondary,no,279.0,yes,no,cellular,13,may,390,1,-1,0,unknown,no
31,management,single,tertiary,no,26886.0,yes,no,cellular,21,nov,608,3,-1,0,unknown,no
32,management,single,primary,no,582.0,yes,no,cellular,15,apr,171,2,-1,0,unknown,no
37,management,single,secondary,no,1171.5,no,no,cellular,20,aug,75,1,-1,0,unknown,no
30,management,single,primary,no,277.5,no,no,unknown,26,jun,11,1,-1,0,unknown,no
33,management,single,secondary,no,8713.5,yes,no,cellular,22,aug,219,4,-1,0,unknown,no
32,management,single,secondary,no,1345.5,yes,no,cellular,7,apr,293,3,322,2,failure,no
34,management,single,tertiary,no,4546.5,no,no,cellular,14,aug,94,6,-1,0,unknown,no
24,management,single,tertiary,no,1711.5,yes,no,unknown,23,may,230,1,-1,0,unknown,no
29,management,single,tertiary,no,12.0,no,yes,cellular,2,mar,107,1,-1,0,unknown,no
38,management,single,secondary,no,70.5,yes,yes,cellular,31,jul,50,11,-1,0,unknown,no
29,management,single,tertiary,no,243.0,no,yes,cellular,25,jul,324,1,-1,0,unknown,no
27,management,single,secondary,no,1231.5,yes,yes,unknown,16,sep,23,1,778,41,other,no
25,management,single,secondary,no,1908.0,yes,no,cellular,24,jul,342,2,-1,0,unknown,no
26,management,single,secondary,no,1671.0,no,no,cellular,9,feb,44,2,-1,0,unknown,no
38,management,single,secondary,no,847.5,no,no,cellular,20,aug,93,2,-1,0,unknown,no
38,management,single,tertiary,no,2556.0,no,no,cellular,1,sep,222,1,-1,0,unknown,no
31,management,single,primary,no,1611.0,yes,no,unknown,23,may,1438,2,-1,0,unknown,no
30,management,single,secondary,no,213.0,yes,no,unknown,20,may,350,4,-1,0,unknown,no
37,management,single,secondary,no,1215.0,yes,no,cellular,8,apr,376,1,295,1,failure,no
36,management,single,tertiary,no,2406.0,yes,no,unknown,11,jun,47,3,-1,0,unknown,no
39,management,single,secondary,no,598.5,yes,yes,cellular,14,aug,133,2,-1,0,unknown,no
33,management,single,secondary,no,4606.5,yes,yes,cellular,21,jul,323,1,-1,0,unknown,no
38,management,single,secondary,no,4497.0,yes,no,unknown,11,jun,91,1,-1,0,unknown,no
35,management,single,secondary,no,373.5,no,no,cellular,21,aug,205,8,-1,0,unknown,no
29,management,single,secondary,no,5691.0,no,no,cellular,30,apr,249,1,-1,0,unknown,no
23,management,single,unknown,no,847.5,no,no,cellular,28,may,162,7,-1,0,unknown,no
28,management,single,secondary,no,7.5,yes,no,cellular,18,jul,121,1,-1,0,unknown,no
23,management,single,secondary,no,13824.0,no,no,cellular,5,jun,471,2,-1,0,unknown,no
30,management,single,secondary,no,3826.5,yes,no,unknown,5,jun,142,2,-1,0,unknown,no
29,management,single,secondary,no,-225.0,yes,no,unknown,6,may,328,1,-1,0,unknown,no
31,management,single,secondary,no,435.0,yes,no,cellular,13,apr,230,1,-1,0,unknown,no
34,management,single,tertiary,no,2028.0,no,no,cellular,8,aug,265,2,-1,0,unknown,no
37,management,single,secondary,no,1401.0,yes,no,unknown,16,may,242,3,-1,0,unknown,no
34,management,single,secondary,no,657.0,yes,yes,cellular,9,apr,272,1,323,1,failure,no
31,management,single,secondary,no,0.0,yes,no,cellular,29,jan,224,2,-1,0,unknown,no
38,management,single,secondary,no,-550.5,yes,yes,cellular,12,may,354,1,-1,0,unknown,no
27,management,single,secondary,no,888.0,yes,yes,cellular,5,feb,466,3,-1,0,unknown,no
32,management,single,secondary,no,906.0,no,no,cellular,30,jan,410,2,196,2,other,no
32,management,single,primary,no,2277.0,yes,no,telephone,6,feb,35,3,-1,0,unknown,no
31,management,single,secondary,no,802.5,no,no,unknown,9,may,249,3,-1,0,unknown,no
31,management,single,secondary,no,49.5,yes,no,unknown,15,may,214,4,-1,0,unknown,no
36,management,single,tertiary,no,1990.5,no,no,cellular,29,oct,174,2,-1,0,unknown,no
18,management,single,secondary,no,7.5,no,no,cellular,24,aug,143,2,-1,0,unknown,no
35,management,single,tertiary,no,7906.5,yes,no,cellular,14,apr,119,2,-1,0,unknown,no
31,management,single,tertiary,no,5871.0,no,yes,cellular,29,jan,266,1,-1,0,unknown,no
39,management,single,tertiary,no,0.0,yes,no,cellular,12,may,561,4,369,3,failure,no
36,management,single,tertiary,no,6582.0,no,no,cellular,8,aug,52,3,-1,0,unknown,no
38,management,single,secondary,no,1831.5,yes,yes,cellular,18,aug,73,7,-1,0,unknown,no
35,management,single,secondary,no,0.0,no,no,cellular,14,jul,125,2,-1,0,unknown,no
34,management,single,secondary,no,2052.0,yes,no,cellular,18,nov,252,2,-1,0,unknown,no
36,management,single,secondary,no,-52.5,no,no,cellular,30,jan,339,3,-1,0,unknown,no
34,management,single,tertiary,no,16.5,yes,no,cellular,17,jul,654,1,-1,0,unknown,no
31,management,single,secondary,no,552.0,yes,no,cellular,5,may,414,5,361,3,other,no
29,management,single,tertiary,no,-16.5,yes,no,cellular,14,may,164,2,-1,0,unknown,no
36,management,single,tertiary,no,-820.5,yes,no,cellular,30,apr,267,1,259,2,failure,no
39,management,single,tertiary,no,843.0,no,no,cellular,13,sep,303,2,-1,0,unknown,no
38,management,single,secondary,no,0.0,yes,no,unknown,27,may,166,2,-1,0,unknown,no
33,management,single,secondary,no,2605.5,no,no,cellular,30,apr,524,2,-1,0,unknown,no
30,management,single,secondary,no,81.0,no,no,cellular,11,aug,194,2,-1,0,unknown,no
34,management,single,tertiary,no,276.0,yes,no,cellular,30,jul,87,3,-1,0,unknown,no
38,management,single,primary,no,6888.0,yes,no,cellular,12,may,360,1,-1,0,unknown,no
28,management,single,primary,no,646.5,yes,no,cellular,13,may,68,2,363,2,failure,no
27,management,single,secondary,no,52.5,no,no,cellular,4,jul,255,1,-1,0,unknown,no
25,management,single,secondary,no,144.0,yes,no,unknown,9,may,176,2,-1,0,unknown,no
33,management,single,tertiary,no,235.5,yes,no,unknown,26,may,897,5,-1,0,unknown,no
27,management,single,secondary,no,334.5,yes,yes,cellular,13,may,297,2,-1,0,unknown,no
23,management,single,secondary,no,-1173.0,yes,yes,unknown,19,jun,197,10,-1,0,unknown,no
33,management,single,tertiary,no,1860.0,yes,no,cellular,4,feb,505,2,260,1,other,no
36,management,single,secondary,no,286.5,yes,no,cellular,25,jul,18,7,-1,0,unknown,no
36,management,single,secondary,no,0.0,yes,no,cellular,21,nov,139,2,-1,0,unknown,no
34,management,single,secondary,no,132.0,yes,no,unknown,27,may,169,2,-1,0,unknown,no
32,management,single,tertiary,no,1405.5,no,no,cellular,26,may,61,1,190,1,failure,no
38,management,single,secondary,no,5397.0,no,no,unknown,6,jun,154,1,-1,0,unknown,no
32,management,single,secondary,no,-450.0,no,no,cellular,28,aug,226,9,-1,0,unknown,no
36,management,single,tertiary,no,22395.0,no,no,cellular,23,jul,190,1,-1,0,unknown,no
28,management,single,tertiary,no,5599.5,yes,no,cellular,21,aug,419,5,91,7,success,no
25,management,single,secondary,no,1137.0,yes,no,unknown,28,may,504,3,-1,0,unknown,no
31,management,single,tertiary,no,384.0,yes,no,cellular,7,jul,28,24,-1,0,unknown,no
38,management,single,secondary,no,0.0,yes,no,cellular,20,apr,84,1,-1,0,unknown,no
39,management,single,primary,no,1107.0,yes,yes,cellular,18,jul,215,3,-1,0,unknown,no
37,management,single,secondary,no,8929.5,no,no,cellular,5,aug,1113,1,-1,0,unknown,no
30,management,single,tertiary,no,9588.0,yes,no,cellular,5,may,335,1,-1,0,unknown,no
31,management,single,secondary,no,163.5,yes,no,unknown,21,may,419,1,-1,0,unknown,no
23,management,single,secondary,no,141.0,yes,no,unknown,5,may,193,1,-1,0,unknown,no
38,management,single,tertiary,no,190.5,yes,no,cellular,14,oct,113,1,50,2,success,no
34,management,single,secondary,no,118.5,no,yes,cellular,20,nov,104,1,-1,0,unknown,no
27,management,single,secondary,no,360.0,yes,no,cellular,18,may,166,4,-1,0,unknown,no
26,management,single,tertiary,no,1029.0,yes,no,unknown,30,may,98,2,-1,0,unknown,no
35,management,single,secondary,no,223.5,yes,no,cellular,29,jan,99,1,245,2,failure,no
39,management,single,tertiary,no,17649.0,yes,no,cellular,14,aug,313,4,102,5,failure,no
31,management,single,secondary,no,205.5,no,no,cellular,27,aug,27,14,-1,0,unknown,no
27,management,single,secondary,no,24.0,yes,no,cellular,3,feb,54,3,-1,0,unknown,no
35,management,single,tertiary,no,1524.0,yes,no,cellular,17,jul,294,2,-1,0,unknown,no
30,management,single,secondary,no,-150.0,yes,yes,cellular,15,may,292,1,-1,0,unknown,no
30,management,single,tertiary,no,4314.0,no,no,cellular,6,aug,103,4,-1,0,unknown,no
29,management,single,secondary,no,366.0,yes,no,cellular,15,may,19,2,-1,0,unknown,no
26,management,single,secondary,no,1068.0,yes,no,unknown,6,may,232,1,-1,0,unknown,no
32,management,single,secondary,no,-516.0,no,yes,cellular,4,feb,44,1,-1,0,unknown,no
32,management,single,secondary,no,17146.5,no,no,cellular,12,aug,141,5,-1,0,unknown,no
31,management,single,secondary,no,273.0,no,no,cellular,20,aug,231,2,-1,0,unknown,no
32,management,single,secondary,no,30016.5,no,no,cellular,20,apr,234,1,-1,0,unknown,no
31,management,single,secondary,no,238.5,yes,no,cellular,21,nov,66,1,182,1,failure,no
30,management,single,secondary,no,-1131.0,yes,yes,unknown,26,may,974,1,-1,0,unknown,no
36,management,single,secondary,no,1488.0,no,no,unknown,6,jun,351,1,-1,0,unknown,no
22,management,single,secondary,no,96.0,no,no,cellular,4,jun,112,1,-1,0,unknown,no
39,management,single,secondary,no,141.0,yes,yes,cellular,19,nov,181,1,-1,0,unknown,no
34,management,single,tertiary,no,0.0,yes,yes,cellular,26,may,197,2,98,1,other,no
35,management,single,primary,no,3735.0,yes,no,cellular,18,may,170,1,180,3,failure,no
26,management,single,secondary,no,276.0,no,no,cellular,3,feb,110,2,6,1,other,no
33,management,single,secondary,yes,108.0,yes,no,unknown,6,may,623,1,-1,0,unknown,no
38,management,single,primary,no,0.0,yes,no,cellular,7,may,350,2,-1,0,unknown,no
30,management,single,tertiary,no,847.5,yes,no,cellular,26,oct,104,1,-1,0,unknown,no
23,management,single,secondary,no,897.0,no,no,cellular,30,apr,166,1,-1,0,unknown,no
33,management,single,tertiary,no,8461.5,no,no,cellular,18,aug,168,2,-1,0,unknown,no
38,management,single,secondary,no,1395.0,yes,no,cellular,5,may,46,1,-1,0,unknown,no
34,management,single,secondary,no,436.5,no,no,cellular,7,aug,91,2,-1,0,unknown,no
34,management,single,tertiary,no,1182.0,yes,no,cellular,5,feb,269,1,-1,0,unknown,no
30,management,single,secondary,no,783.0,no,no,cellular,6,feb,197,3,-1,0,unknown,no
38,management,single,tertiary,no,1017.0,no,yes,cellular,18,nov,82,2,152,1,failure,no
21,management,single,tertiary,no,1887.0,no,no,cellular,7,jul,404,1,-1,0,unknown,no
36,management,single,tertiary,no,498.0,yes,no,cellular,22,may,566,7,-1,0,unknown,no
30,management,single,secondary,no,4053.0,yes,no,cellular,24,jul,129,2,-1,0,unknown,no
28,management,single,secondary,no,1659.0,yes,no,cellular,17,apr,73,2,-1,0,unknown,no
33,management,single,unknown,no,3481.5,no,no,cellular,15,apr,699,2,381,2,failure,no
37,management,single,secondary,no,-88.5,yes,no,cellular,22,jul,70,1,-1,0,unknown,no
35,management,single,primary,no,31.5,yes,no,unknown,27,may,129,1,-1,0,unknown,no
36,management,single,tertiary,no,6.0,no,yes,cellular,29,jul,261,6,-1,0,unknown,no
33,management,single,secondary,no,45.0,yes,no,telephone,5,may,125,2,-1,0,unknown,no
33,management,single,tertiary,no,3540.0,yes,no,cellular,20,nov,268,1,-1,0,unknown,no
31,management,single,secondary,no,1923.0,no,no,cellular,12,may,144,1,460,2,failure,no
33,management,single,tertiary,no,7914.0,no,no,cellular,4,nov,572,1,-1,0,unknown,no
36,management,single,tertiary,no,1633.5,yes,no,unknown,30,may,126,1,-1,0,unknown,no
29,management,single,primary,no,816.0,no,yes,cellular,21,jul,121,4,-1,0,unknown,no
36,management,single,tertiary,no,12846.0,yes,no,unknown,23,may,125,1,-1,0,unknown,no
31,management,single,tertiary,no,1390.5,no,no,cellular,18,aug,100,4,-1,0,unknown,no
36,management,single,secondary,no,2695.5,yes,yes,cellular,17,nov,166,1,181,2,failure,no
33,management,single,secondary,no,23011.5,no,no,cellular,20,apr,335,1,334,3,failure,no
34,management,single,tertiary,no,555.0,no,no,cellular,11,aug,116,2,-1,0,unknown,no
28,management,single,tertiary,no,699.0,yes,no,cellular,23,jul,170,2,-1,0,unknown,no
36,management,single,secondary,no,1765.5,yes,yes,cellular,3,feb,50,5,-1,0,unknown,no
27,management,single,tertiary,no,669.0,no,no,cellular,23,jun,205,3,-1,0,unknown,no
29,management,single,secondary,no,378.0,yes,no,cellular,15,may,1223,3,371,1,failure,no
25,management,single,tertiary,no,3210.0,no,no,cellular,1,oct,81,1,-1,0,unknown,no
38,management,single,secondary,no,13314.0,no,no,cellular,19,nov,636,1,-1,0,unknown,no
35,management,single,secondary,no,5781.0,yes,no,cellular,5,may,131,1,-1,0,unknown,no
33,management,single,tertiary,no,231.0,no,no,cellular,18,mar,159,2,-1,0,unknown,no
34,management,single,tertiary,no,2958.0,yes,no,cellular,23,jul,61,2,-1,0,unknown,no
33,management,single,secondary,no,5248.5,yes,no,cellular,11,may,143,3,356,1,other,no
39,management,single,tertiary,no,567.0,yes,yes,unknown,5,may,127,2,-1,0,unknown,no
26,management,single,secondary,no,1282.5,yes,no,unknown,28,may,87,2,-1,0,unknown,no
36,management,single,primary,no,0.0,no,no,telephone,4,jul,304,3,-1,0,unknown,no
28,management,single,secondary,no,1857.0,yes,no,unknown,14,may,246,1,-1,0,unknown,no
39,management,single,secondary,no,1572.0,yes,yes,cellular,8,apr,201,2,-1,0,unknown,no
30,management,single,secondary,no,402.0,no,no,unknown,24,jul,86,1,-1,0,unknown,no
32,management,single,secondary,no,2416.5,yes,yes,unknown,13,may,93,1,-1,0,unknown,no
31,management,single,secondary,no,16180.5,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
34,management,single,secondary,no,100.5,yes,no,unknown,6,may,90,1,-1,0,unknown,no
31,management,single,tertiary,no,492.0,yes,no,cellular,14,may,414,1,175,1,failure,no
31,management,single,tertiary,no,706.5,no,no,cellular,29,aug,153,2,-1,0,unknown,no
31,management,single,primary,no,-1272.0,yes,no,unknown,23,may,559,3,-1,0,unknown,no
30,management,single,secondary,no,291.0,no,yes,cellular,27,aug,60,3,-1,0,unknown,no
36,management,single,tertiary,no,973.5,no,no,cellular,16,jul,237,2,91,1,failure,no
33,management,single,secondary,no,67.5,no,no,unknown,20,jun,13,12,-1,0,unknown,no
31,management,single,secondary,no,60.0,no,no,cellular,7,aug,123,2,-1,0,unknown,no
34,management,single,tertiary,no,0.0,yes,no,cellular,17,apr,158,2,-1,0,unknown,no
33,management,single,secondary,no,0.0,yes,yes,cellular,31,jul,16,43,-1,0,unknown,no
31,management,single,secondary,no,835.5,yes,yes,unknown,27,may,185,1,-1,0,unknown,no
32,management,single,tertiary,no,-574.5,yes,no,unknown,27,may,241,1,-1,0,unknown,no
33,management,single,tertiary,no,703.5,no,no,cellular,26,aug,158,9,-1,0,unknown,no
30,management,single,tertiary,no,3.0,no,no,cellular,23,mar,269,1,-1,0,unknown,no
39,management,single,tertiary,no,3289.5,yes,yes,unknown,2,jun,550,3,-1,0,unknown,no
26,management,single,secondary,no,126.0,yes,no,cellular,29,jul,70,3,-1,0,unknown,no
34,management,single,tertiary,no,835.5,yes,no,cellular,16,jul,513,1,-1,0,unknown,no
29,management,single,secondary,no,2092.5,yes,no,unknown,26,may,61,1,-1,0,unknown,no
31,management,single,secondary,no,913.5,yes,no,cellular,14,apr,1126,1,335,1,failure,no
29,management,single,secondary,no,2784.0,yes,yes,cellular,18,may,134,1,-1,0,unknown,no
31,management,single,secondary,no,333.0,yes,no,cellular,13,may,168,2,-1,0,unknown,no
34,management,single,secondary,no,865.5,no,no,unknown,14,may,337,1,-1,0,unknown,no
20,management,single,tertiary,no,4146.0,yes,no,unknown,29,may,139,2,-1,0,unknown,no
34,management,single,secondary,no,607.5,yes,no,unknown,21,may,103,1,-1,0,unknown,no
37,management,single,primary,no,133.5,no,yes,telephone,8,jul,336,4,-1,0,unknown,no
31,management,single,tertiary,no,7426.5,no,no,cellular,28,jun,150,3,-1,0,unknown,no
25,management,single,secondary,no,981.0,no,no,cellular,8,apr,216,1,-1,0,unknown,no
30,management,single,secondary,no,687.0,no,no,cellular,20,nov,51,7,-1,0,unknown,no
37,management,single,secondary,yes,562.5,no,no,unknown,9,jun,223,2,-1,0,unknown,no
36,management,single,tertiary,no,199.5,yes,no,unknown,9,may,117,1,-1,0,unknown,no
31,management,single,secondary,no,942.0,yes,no,unknown,12,may,1083,2,-1,0,unknown,no
28,management,single,primary,no,381.0,yes,no,cellular,20,apr,149,2,-1,0,unknown,no
36,management,single,primary,no,613.5,yes,no,unknown,11,jun,81,3,-1,0,unknown,no
36,management,single,secondary,no,819.0,no,no,cellular,9,feb,297,3,-1,0,unknown,no
32,management,single,tertiary,no,1054.5,yes,no,cellular,3,feb,489,2,271,2,success,no
36,management,single,secondary,no,648.0,yes,no,cellular,11,may,61,3,255,2,failure,no
39,management,single,primary,no,1149.0,yes,no,unknown,3,jun,350,3,-1,0,unknown,no
34,management,single,secondary,no,1858.5,yes,no,unknown,23,may,164,1,-1,0,unknown,no
29,management,single,secondary,no,1383.0,yes,no,cellular,18,may,72,1,-1,0,unknown,no
37,management,single,secondary,no,216.0,yes,no,cellular,20,apr,724,2,-1,0,unknown,no
35,management,single,secondary,no,0.0,yes,no,cellular,20,apr,18,5,-1,0,unknown,no
34,management,single,secondary,no,1921.5,no,no,cellular,5,feb,237,1,-1,0,unknown,no
30,management,single,tertiary,no,333.0,yes,no,cellular,12,aug,112,4,-1,0,unknown,no
37,management,single,tertiary,no,1755.0,yes,yes,cellular,18,may,106,1,-1,0,unknown,no
29,management,single,secondary,yes,-595.5,yes,no,unknown,28,may,114,1,-1,0,unknown,no
33,management,single,secondary,no,1615.5,yes,no,cellular,18,may,432,3,374,3,other,no
34,management,single,secondary,no,-472.5,yes,no,unknown,8,may,56,2,-1,0,unknown,no
34,management,single,unknown,no,852.0,yes,no,cellular,25,jul,256,1,-1,0,unknown,no
34,management,single,tertiary,no,1135.5,no,no,cellular,18,aug,37,4,-1,0,unknown,no
32,management,single,secondary,no,100.5,no,no,cellular,5,aug,153,1,-1,0,unknown,no
34,management,single,secondary,no,261.0,no,no,telephone,11,may,259,4,-1,0,unknown,no
31,management,single,secondary,no,169.5,yes,no,cellular,18,nov,474,3,-1,0,unknown,no
35,management,single,secondary,no,273.0,yes,no,unknown,3,jun,117,1,-1,0,unknown,no
38,management,single,unknown,no,859.5,yes,no,unknown,6,may,87,1,-1,0,unknown,no
31,management,single,tertiary,no,2362.5,no,no,cellular,12,aug,178,4,-1,0,unknown,no
31,management,single,secondary,no,-712.5,yes,no,telephone,12,may,232,3,-1,0,unknown,no
32,management,single,tertiary,no,192.0,yes,no,cellular,28,jul,320,3,-1,0,unknown,no
31,management,single,tertiary,no,1755.0,no,no,cellular,20,aug,200,4,-1,0,unknown,no
37,management,single,tertiary,no,-85.5,yes,no,cellular,31,jul,37,20,-1,0,unknown,no
31,management,single,tertiary,no,0.0,no,no,cellular,25,aug,11,16,-1,0,unknown,no
35,management,single,tertiary,no,49.5,no,no,cellular,29,aug,300,2,-1,0,unknown,no
25,management,single,unknown,no,3754.5,no,no,cellular,26,feb,100,2,-1,0,unknown,no
37,management,single,tertiary,no,589.5,yes,no,cellular,12,aug,62,2,104,2,success,no
26,management,single,secondary,no,835.5,yes,yes,unknown,27,may,282,2,-1,0,unknown,no
33,management,single,secondary,no,0.0,yes,no,cellular,17,nov,78,1,-1,0,unknown,no
35,management,single,tertiary,no,163.5,no,yes,cellular,21,aug,257,2,-1,0,unknown,no
37,management,single,secondary,no,1216.5,yes,yes,cellular,6,apr,185,3,-1,0,unknown,no
33,management,single,tertiary,no,807.0,yes,no,unknown,29,may,359,2,-1,0,unknown,no
26,management,single,secondary,no,313.5,yes,no,cellular,22,jul,319,2,-1,0,unknown,no
31,management,single,secondary,no,4.5,no,no,cellular,20,jul,91,2,-1,0,unknown,no
38,management,single,secondary,no,489.0,yes,no,cellular,17,apr,69,2,-1,0,unknown,no
36,management,single,secondary,no,11254.5,yes,no,telephone,5,may,193,1,335,1,failure,no
32,management,single,tertiary,no,408.0,yes,no,cellular,7,oct,73,2,-1,0,unknown,no
29,management,single,tertiary,no,250.5,yes,yes,cellular,13,oct,357,2,237,2,failure,no
37,management,single,primary,no,2694.0,yes,yes,cellular,17,apr,232,2,-1,0,unknown,no
28,management,single,secondary,no,889.5,yes,no,unknown,19,jun,202,1,-1,0,unknown,no
27,management,single,secondary,no,1314.0,yes,no,cellular,18,may,268,1,355,1,failure,no
31,management,single,tertiary,no,247.5,no,no,cellular,15,may,218,4,-1,0,unknown,no
34,management,single,secondary,no,58.5,no,no,cellular,18,jul,138,3,-1,0,unknown,no
32,management,single,tertiary,no,1180.5,yes,no,cellular,11,aug,72,2,-1,0,unknown,no
