track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4TOY0nJD6T0xhTT7l9W9xC,Legião Urbana,Mais Do Mesmo,Meninos E Meninas,45,203706,False,0.485,0.659,0,-10.508,1,0.0321,0.0133,0.000195,0.166,0.66,164.841,4,r-n-b
0BgSIWlf1zulLvRyNtjCtg,Maneva,Mundo Novo,Mundo Novo,45,170831,True,0.726,0.73,10,-7.221,1,0.146,0.0855,0.0,0.229,0.782,92.978,4,r-n-b
4gS4KNWCPUdNWWkn69B52Q,Maneva,8 Anos (Ao Vivo),Lembranças (Ao Vivo),45,202371,False,0.576,0.498,4,-10.775,0,0.0542,0.492,8.86e-06,0.973,0.788,172.187,4,r-n-b
5toSzfFqh7gfTLGWW3Z8Zv,Rita Lee;Roberto De Carvalho,Rita Lee,Doce Vampiro,45,268960,False,0.626,0.493,2,-14.668,1,0.0454,0.366,0.000137,0.0873,0.831,135.481,4,r-n-b
4Yr6wkOQPOOEpiGdGI34cl,Jota Quest,Tempos Modernos (Estúdio),Tempos Modernos - Estúdio,45,234453,False,0.706,0.785,4,-4.173,0,0.0385,0.000139,0.0506,0.236,0.893,123.029,4,r-n-b
4ewcgtlObYccblWuAxMUqz,Frejat,Amor pra Recomeçar,Homem não chora,45,239533,False,0.539,0.838,10,-5.563,1,0.0525,0.0831,0.000227,0.276,0.343,133.437,4,r-n-b
5CkhGGuCO3r8Tv9dqYM2af,Nenhum De Nós,Extraño,Sobre o Tempo,45,274480,False,0.57,0.675,0,-9.001,1,0.0278,0.000223,5.13e-05,0.0961,0.476,116.923,4,r-n-b
5PJ8TxMAXO0BR5fBJc3OX7,Judah & the Lion,Alternative Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0,224253,False,0.53,0.682,2,-7.311,1,0.0372,0.156,4.17e-05,0.115,0.307,138.231,4,r-n-b
6RPujWkce7CnkisE9Xpppp,Engenheiros Do Hawaii,O Papa É Pop,O Papa é Pop,45,228106,False,0.595,0.729,5,-7.017,1,0.0305,0.34,0.0,0.195,0.829,113.182,4,r-n-b
3idqrJWsonNKPOvCbwSW6f,Valentín Elizalde,Las Bandas Románticas,Volveré A Amar,46,233280,False,0.821,0.481,3,-6.777,1,0.0317,0.383,0.00136,0.0783,0.96,112.057,4,r-n-b
52HAHV1j93s5B8GoTNI7DJ,Roy Orbison,The Essential Roy Orbison,"Oh, Pretty Woman",63,176933,False,0.609,0.584,9,-9.734,1,0.0353,0.725,0.0,0.0854,0.954,127.306,4,r-n-b
2ln8TMs7T1zEctVoifIXjj,Clarice Falcão,Problema Meu,Vinheta,45,78184,False,0.519,0.685,9,-7.171,1,0.0955,0.373,0.0,0.0629,0.745,115.929,4,r-n-b
25GyyK9CyZRiDCsPY51fIT,Lil Tjay;Fivio Foreign;Kay Flock,Not In The Mood (feat. Fivio Foreign & Kay Flock),Not In The Mood (feat. Fivio Foreign & Kay Flock),69,150475,True,0.545,0.82,8,-4.489,1,0.275,0.0951,0.0,0.29,0.357,141.908,4,r-n-b
2MlMI8EvmLlWYXVcdfSAxs,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Uma vida só - Ao vivo,45,235864,False,0.46,0.898,5,-4.922,0,0.0412,0.0112,0.00108,0.649,0.746,92.148,4,r-n-b
33Y1jukFR76pj7TXFTHQBJ,Fresno,Revanche,Porto Alegre,44,227973,False,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,4,r-n-b
7lNcGFFAqu5CLB1MU7jbST,Sabotage;DJ Cia,Sabotage,País da Fome: Homens Animais,45,367799,True,0.649,0.748,6,-7.203,1,0.313,0.661,0.0,0.172,0.833,82.834,4,r-n-b
584A0PrNqDNS5pMmCaCgOm,Os Paralamas Do Sucesso,Bora Bora,Uns Dias,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4,r-n-b
5kxMnTTT1CMmE4VFxitybl,Flora Matos,FLORA DE CONTROLE,17 MINA,45,116956,False,0.709,0.727,1,-8.918,1,0.211,0.41,0.00554,0.105,0.794,74.967,4,r-n-b
3m2FNr5FlOyf94Slpae7vy,Lulu Santos,O Último Romântico,O último romântico,45,252306,False,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28e-05,0.303,0.805,129.864,4,r-n-b
1EE5SUPzv0K9sgIOSgaiNv,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vários holofotes - Ao vivo,44,280265,False,0.592,0.892,10,-6.205,1,0.0474,0.154,0.00376,0.976,0.616,105.699,4,r-n-b
7ed2Ed5z0vMM4bqnZpWKK6,Big Up,Uni-Versos,Eleva,45,187570,False,0.736,0.665,0,-6.427,1,0.0487,0.0466,0.0,0.164,0.563,94.981,4,r-n-b
1k5HnfVKalxb8lt0RJ5xka,"Sergio Vega ""El Shaka""",Recordando A El Shaka,Disculpe Usted,45,180440,False,0.663,0.507,0,-4.684,1,0.0718,0.595,0.0,0.0814,0.965,156.836,3,r-n-b
5Bo0ayLXkp6ttsjCWJvOHJ,Fresno,Redenção,Uma Música,44,194040,False,0.606,0.921,1,-3.111,1,0.0299,0.0479,0.0,0.106,0.681,125.073,4,r-n-b
2bzOiMxPh7D8KAiWR9e41a,Lulu Santos,Focus - O Essencial de Lulu Santos,Toda Forma de Amor,45,223733,False,0.676,0.832,9,-5.628,1,0.0357,0.14,7.5e-05,0.0758,0.83,137.87,4,r-n-b
6zDxgOmXuDG5AFQYQGb6XF,Joan Sebastian,En Vivo En La México,Juliantla - En Vivo,45,193386,False,0.574,0.902,9,-7.912,1,0.0319,0.104,1.48e-05,0.945,0.936,146.262,4,r-n-b
7qubRAWtXlhLkrHPRyLhjj,Maneva,Tudo Vira Reggae (Ao Vivo),"Na Rua, Na Chuva, Na Fazenda (Casinha De Sapê) - Ao Vivo",45,198240,False,0.71,0.451,9,-8.217,1,0.133,0.137,9.85e-05,0.374,0.481,156.032,4,r-n-b
7rDQqna9nGhRGJWsF4Vc5p,Banda Cuisillos,Mas Allá De La Nada,Adicto,45,184087,False,0.525,0.58,7,-6.015,1,0.0301,0.386,0.0,0.0889,0.29,79.07,4,r-n-b
51FpZbIYAtkWtbFzZVLxUk,Wilson Pickett,Thanksgiving Party,In the Midnight Hour,0,157160,False,0.751,0.444,4,-8.63,1,0.0403,0.12,3.53e-06,0.118,0.849,111.917,4,r-n-b
6A4hgJdwriera4WSUl4moW,Sheff G;Sleepy Hallow,One and Only,Weight On Me,73,157619,True,0.801,0.533,3,-6.198,0,0.222,0.707,4.28e-05,0.125,0.626,121.959,4,r-n-b
2AlYncTpVHKwHb55F9lF6O,Sleepy Hallow;Fousheé,Sleepy Hallow Presents: Sleepy For President,Deep End Freestyle,67,115200,True,0.868,0.479,4,-6.687,0,0.445,0.703,0.0,0.102,0.776,133.928,4,r-n-b
33Yl7zo5qhJXgvO4VsAQTs,Maria Bethânia,Mar De Sophia,Canto de Oxum / Inscrição,45,314026,False,0.424,0.056,4,-20.06,0,0.0517,0.898,0.000105,0.11,0.17,104.472,1,r-n-b
1tfZtA15BfJHQTUy3dqTKC,The Foundations,Baby Now That I've Found You,Build Me Up Buttercup,32,180133,False,0.64,0.664,0,-4.73,1,0.0289,0.196,0.0,0.31,0.879,134.002,4,r-n-b
6q6zmOARk8moaflhyCfso5,7 Minutoz,Jinchuuriki,Shippuden,44,190104,True,0.599,0.461,5,-9.47,0,0.0424,0.584,0.00891,0.288,0.0954,103.102,4,r-n-b
0lCfJ4xyNBbvd7PV6kzA1s,7 Minutoz,Rap Do Tanjiro: Filho Do Sol (Nerd Hits),Rap Do Tanjiro: Filho Do Sol (Nerd Hits),44,131105,False,0.657,0.495,6,-9.73,1,0.041,0.403,0.0,0.303,0.308,107.105,3,r-n-b
60JUAZcxvMmtkaRsjz73X8,Capital Inicial,Independência,Independência,44,184693,False,0.39,0.846,0,-4.603,1,0.044,0.00806,1.41e-05,0.171,0.697,159.742,4,r-n-b
03YuyrltrfOOtysn0HBvax,Skank;Michael Fossenkemper,O Samba Poconé,Tão Seu,45,243666,False,0.77,0.786,6,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,4,r-n-b
1kJ6btG5HwSI1S2sBUvUvI,Leoni,Leoni - Ao Vivo,Os Outros - Ao Vivo,45,209773,False,0.418,0.394,11,-8.341,1,0.0332,0.85,0.0,0.917,0.447,119.466,4,r-n-b
0YDQpShCechcqniNUwj05e,Skank,Maquinarama,Canção Noturna,44,238533,False,0.628,0.735,7,-6.782,1,0.026,0.107,0.118,0.0676,0.683,140.477,4,r-n-b
4nR3XZ882HTOmXkRPbrgzA,Legião Urbana,As Quatro Estações,Eu Era Um Lobisomem Juvenil,44,406400,False,0.556,0.515,2,-13.122,1,0.0268,0.0758,0.000702,0.217,0.527,97.143,4,r-n-b
0sL3zN9Gce1Xsq1ypFh1zF,Kid Abelha,Acústico (Live),Fixação - Ao Vivo,44,184266,False,0.619,0.656,11,-7.574,0,0.0279,0.414,0.0,0.736,0.358,125.035,4,r-n-b
7asucfVh7xocyQ5b4ay1nR,Biquini Cavadão,Ao Vivo,Quanto Tempo Demora um Mês,44,184120,False,0.509,0.674,6,-7.379,1,0.0383,0.253,0.0,0.732,0.159,75.066,4,r-n-b
7yaAq7FKFtjrndst1JTNoA,Sempre Livre,Avião De Combate,Eu Sou Free,44,227760,False,0.587,0.441,2,-15.197,1,0.0376,0.45,0.0,0.355,0.815,144.821,4,r-n-b
2sEp03fW8xsi3G6mln9GJo,Capital Inicial,Rosas e Vinho Tinto,Quatro Vezes Você,44,228013,False,0.512,0.803,11,-5.401,0,0.034,0.000153,0.0,0.161,0.613,76.02,4,r-n-b
68Lpc1gRqriMhm88ywfjB8,Jota Quest,De Volta Ao Planeta,Sempre Assim,44,216266,False,0.757,0.924,11,-3.96,0,0.031,0.00529,0.00308,0.293,0.725,113.979,4,r-n-b
3TAxLyCtWcLqPBVE1rtj6k,Legião Urbana,O Descobrimento Do Brasil,Vamos Fazer Um Filme,44,261866,False,0.674,0.437,0,-14.639,1,0.0297,0.414,0.0996,0.0713,0.844,117.738,4,r-n-b
5upbYedO0GhVf7wOMcj2Lk,Maneva,Tudo Vira Reggae (Ao Vivo),Morena - Ao Vivo,44,215424,False,0.655,0.512,11,-7.429,0,0.188,0.0506,0.000177,0.318,0.539,160.101,4,r-n-b
3i6xeml3q8eD0LT3dOy3VQ,Joan Sebastian;José Manuel Figueroa II,Grandes Duetos,Juanita (Flor De Walamo) - En Vivo,45,227826,False,0.704,0.465,8,-8.926,1,0.113,0.48,1.07e-06,0.871,0.903,101.403,4,r-n-b
6ZUtg3ihWxuWGFVrEaPzRd,Joan Sebastian,Norteño,Quiéreme,45,145449,False,0.656,0.618,5,-8.776,1,0.0493,0.392,2.92e-06,0.101,0.953,96.041,4,r-n-b
4pq5g8DHg6lX7gDqu4OGlg,Luccas Carlos;Vitão,NADA FÁCIL,NADA FÁCIL,44,198846,True,0.615,0.699,4,-5.5,0,0.063,0.688,0.0,0.142,0.464,167.993,4,r-n-b
7KFV09JUeoWlKei8kpy530,Sabotage;Quincas Moreira,Originals Demo (2002),País da Fome,44,469866,False,0.74,0.799,4,-5.656,0,0.2,0.246,0.0,0.165,0.874,82.508,4,r-n-b
1VQHF03BhuF6MdeGe0uz6P,MHRAP;7 MinutoZ,Os Mais Brabos De Konoha,Os Mais Brabos De Konoha,44,192437,True,0.866,0.559,8,-7.387,0,0.0409,0.737,0.00711,0.109,0.82,120.016,4,r-n-b
55zqxtL3MyLjdQxygk02i9,anirap,Hashira do Vento (Sanemi Shinazugawa),Hashira do Vento (Sanemi Shinazugawa),44,243200,True,0.755,0.68,1,-8.543,0,0.274,0.00835,1.55e-06,0.219,0.49,149.96,4,r-n-b
5vn0OLU5oirXcxhpV4qcwV,Herva Doce,Série 2 em 1 - Herva Doce,Amante Profissional,44,207893,False,0.742,0.946,2,-3.629,1,0.0651,0.173,1.48e-06,0.0251,0.959,142.618,4,r-n-b
4SrO6ntXp141rzHKIpSlYq,Banda Rancho Viejo De Julio Aramburo La Bandononona,Volver da Flojera,Volver da Flojera,45,181332,False,0.735,0.493,8,-5.989,1,0.0283,0.211,0.0,0.119,0.882,135.089,4,r-n-b
3Suli2OnPcXOOH8z2sR2pu,Charlie Brown Jr.,Acústico (Ao Vivo),Charlie Brown Jr - Ao Vivo,43,229826,False,0.534,0.989,8,-4.952,1,0.117,0.023,0.00913,0.934,0.475,119.432,4,r-n-b
2xN6A2Ru5r7gOL8ECeSExi,Blitz,Com Você,Mais Uma De Amor (Geme Geme),44,229715,False,0.391,0.792,7,-8.774,1,0.0567,0.388,1.19e-06,0.895,0.759,170.481,4,r-n-b
0IVliQIAr5Mj7HL15m5tpp,Titãs,84 94 - Volume 1,Homem primata,44,210306,False,0.636,0.731,1,-12.535,1,0.0314,0.00946,6.34e-06,0.0226,0.933,81.421,4,r-n-b
50v8t9bmnwyu9iuMNJIIaG,Greensky Bluegrass,Live at Bell's,Road To Nowhere - Live,44,282253,False,0.646,0.51,4,-8.703,1,0.0335,0.514,0.000104,0.747,0.455,117.647,4,r-n-b
5vfmOrlgCEioLXdDSN1muC,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Metal Contra As Nuvens - Ao Vivo Em São Paulo / 1999,43,561133,False,0.377,0.531,7,-6.229,1,0.0305,0.493,0.0,0.125,0.443,89.075,4,r-n-b
10F7heFOB5AW5YNQdJPKnq,Legião Urbana,Legiao Urbana V,Sereníssima,43,241733,False,0.376,0.768,7,-13.587,1,0.0342,0.00795,0.00435,0.355,0.86,174.135,4,r-n-b
6RH1tgyOx8OrzPExzCm59Q,Engenheiros Do Hawaii,O Papa É Pop,"O Exército De Um Homem Só, I",43,291360,False,0.512,0.562,4,-9.623,1,0.0332,0.0141,0.0152,0.283,0.523,159.211,4,r-n-b
5pVARXJMB0vwfgdSifKxHa,7 Minutoz,Rap do Killua: Meu Nome Começa com Kill (Nerd Hits),Rap do Killua: Meu Nome Começa com Kill (Nerd Hits),43,240782,False,0.671,0.534,8,-8.15,0,0.204,0.103,0.0,0.332,0.418,84.977,4,r-n-b
1I5srDBzbbQVUeDErIZXWa,O Rappa,Acústico MTV,Pescador de ilusões - Ao vivo acústico,43,306266,False,0.385,0.806,1,-8.967,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,r-n-b
4AJSezeHRUJsQGlnhSQDUM,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Cruz de tecido - Ao vivo,43,263894,False,0.506,0.793,5,-7.115,1,0.154,0.498,3.16e-05,0.947,0.429,98.582,4,r-n-b
6I7GpxOjlDzO1Iur14FEfy,Os Paralamas Do Sucesso,Arquivo,Óculos,43,219213,False,0.533,0.701,4,-14.954,1,0.112,0.0868,0.0213,0.0661,0.912,181.372,4,r-n-b
6ijPGzgs3jqHokPhkhPpMh,Projota;Nando Reis,A Saída Está Dentro,Homens De Bem,44,250116,False,0.678,0.586,7,-6.526,1,0.0448,0.155,0.0,0.0839,0.676,78.949,4,r-n-b
2DqSv7RDFWeIVUmmBpYaBc,anirap,O Único Homem no Céu (Capitão Pátria),O Único Homem no Céu (Capitão Pátria),43,274015,True,0.657,0.754,9,-5.595,0,0.13,0.146,0.0,0.706,0.252,126.894,4,r-n-b
7KRBTvR93d6uh11lTiVgg3,Los Hermanos,Los Hermanos 2019 (Ao Vivo),O Vencedor - Ao Vivo,42,192907,False,0.543,0.854,6,-8.66,1,0.0418,0.039,0.142,0.48,0.424,115.129,4,r-n-b
1PrFUanL592dZNqwmZmqm6,Leoni,Você Sabe o Que Eu Quero Dizer,Temporada das Flores,44,217866,False,0.712,0.561,2,-8.876,1,0.0263,0.794,0.0178,0.105,0.672,112.028,4,r-n-b
10Yob1C4unUkR7kYChPAJs,Legião Urbana,As Quatro Estações,Se Fiquei Esperando Meu Amor Passar,43,295933,False,0.515,0.576,0,-13.707,1,0.0292,0.0175,3.28e-06,0.0985,0.68,141.031,4,r-n-b
1FqO0g7Qzy9XhSvSJDVHLw,Chuy Lizarraga y Su Banda Tierra Sinaloense,No Es Culpa Tuya,No Es Culpa Tuya,44,168293,False,0.644,0.525,10,-2.972,1,0.0321,0.403,0.0,0.0545,0.885,138.849,3,r-n-b
2zlPODWNfA81BUtBzdggA9,Banda Cuisillos,A Veces Lloro,Qué Pasa Con Nuestro Amor,44,189683,False,0.63,0.759,5,-7.991,1,0.0362,0.206,0.000119,0.113,0.725,114.469,4,r-n-b
2ThbhSqcxWoptGa0D33L0K,La Original Banda El Limón de Salvador Lizárraga,Qué Se Te Olvidó,Qué Se Te Olvidó,44,207453,False,0.728,0.333,10,-11.611,1,0.0387,0.462,0.0,0.112,0.966,102.568,4,r-n-b
2ddqucsZ04B82NxZcXPVsw,Joan Sebastian,Mis Baladas Favoritas,Manantial De Llanto,43,208486,False,0.667,0.724,7,-4.406,1,0.0264,0.177,5.9e-06,0.0866,0.647,103.715,4,r-n-b
5OQGBfftOwNNCurN60x8SC,Banda Carnaval,El Número 1,El Mentiroso,44,207200,False,0.696,0.617,2,-1.713,1,0.0286,0.196,0.0,0.0648,0.524,95.032,4,r-n-b
3GqUXx8Zp9g0E6oHgV81Oz,Engenheiros Do Hawaii,Várias Variáveis,Herdeiro Da Pampa Pobre,43,243226,False,0.455,0.788,9,-6.855,1,0.0832,0.0641,0.0,0.0499,0.71,127.165,4,r-n-b
0QGwOFQChzflLAmPq5NwKo,Dion & The Belmonts,Presenting Dion And The Belmonts,A Teenager In Love,61,158253,False,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,4,r-n-b
4NqgF8zFy3zwSMyj7Kmhvm,Zimbra,"O Tudo, o Nada e o Mundo",Amanhã,43,206333,False,0.463,0.621,7,-4.782,1,0.0286,0.353,0.0,0.149,0.526,139.652,4,r-n-b
18JY2lzRhfkf1VRBB1Nz5D,Sabotage;Instituto;Ganjaman;Quincas,Sabotage,Respeito É Lei,43,247746,True,0.853,0.643,11,-6.763,0,0.364,0.251,0.0,0.41,0.549,80.913,4,r-n-b
4X91MJx5PaKwlYnnldv1OZ,Barão Vermelho,Barão (Ao Vivo),Bete balanço,42,246066,False,0.565,0.805,2,-10.72,1,0.0463,0.11,0.00189,0.94,0.742,124.113,4,r-n-b
4O9zzYF0mVUJjQEMGD6VQG,Sabotage;Negro Util;Helião;DJ Cia,Rap É Compromisso (Edição Comemorativa),País de Fome,43,223480,False,0.844,0.576,10,-8.819,0,0.297,0.352,0.0,0.186,0.928,92.445,4,r-n-b
6BWE6wckWmrq7bJ78s7y0y,Joan Sebastian,En Vivo En La México,Poema - En Vivo,43,45453,False,0.612,0.522,10,-17.336,1,0.924,0.932,0.0,0.723,0.386,123.933,5,r-n-b
7iPlYsBxklzdQe4iVQx7DK,Kid Abelha,Acústico (Live),Te Amo Pra Sempre - Ao Vivo,42,468560,False,0.444,7.06e-05,5,-7.41,0,0.383,0.288,0.000131,0.376,0.288,138.113,4,r-n-b
48ft3s71HdFEmEJPhhHssQ,Cliff Richard,Merry Christmas,Mistletoe and Wine,0,245333,False,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b
0EkSHAQktdf7R26LRQiKGQ,Cliff Richard,Christmas Music - Holiday Hits,Mistletoe and Wine,0,245333,False,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b
7rwe8s6fObqAZMRE2B1Tup,"Francisco, el Hombre;Liniker e os Caramelows",Soltasbruxa,Bolso Nada,42,266746,False,0.746,0.794,5,-4.86,0,0.0928,0.314,0.000332,0.165,0.68,105.042,4,r-n-b
3BmO2DS8Rw3M1ibMXvV5JQ,Jota Quest,Acústico Jota Quest,A Vida e Outras Histórias - Acústico,42,218473,False,0.639,0.755,7,-9.098,1,0.0337,0.482,0.0,0.634,0.712,130.054,4,r-n-b
2R9JaUNgitDVjaE3zE8CoU,Joan Sebastian,15 Éxitos,Sembrador De Amor,43,157942,False,0.665,0.707,7,-7.239,1,0.0312,0.642,0.00194,0.161,0.777,102.368,4,r-n-b
1IO7WmbmHJu4tJX1mZ1GTH,Mamonas Assassinas,Mamonas Assassinas - Ao Vivo,Chopis Centis - Live,42,146266,False,0.432,0.94,2,-7.123,1,0.108,0.00155,0.0,0.557,0.716,135.665,4,r-n-b
3AQg8DR76bH9Ko3mZXuSWK,Raul Seixas,A Arte De Raul Seixas,Mosca Na Sopa,42,239186,False,0.598,0.759,6,-10.237,0,0.0843,0.328,3.43e-05,0.179,0.891,90.314,4,r-n-b
2asip1Ar5XMeBenh8sJlhx,Raul Seixas,A Arte De Raul Seixas,Eu Também Vou Reclamar,42,201226,False,0.616,0.854,4,-9.823,0,0.169,0.456,0.0,0.384,0.827,90.039,4,r-n-b
4Y6pdMS2PwGshq1MYcJ9fC,Ricky Nelson,For Your Sweet Love,I Will Follow You,58,146133,False,0.671,0.442,0,-11.595,1,0.0332,0.758,1.63e-05,0.108,0.749,120.774,4,r-n-b
5Z6QUf4ruCkSMOzxQHulCm,Enygma Rapper,Chama (Ace),Chama (Ace),42,287549,False,0.563,0.8,11,-4.118,0,0.036,0.296,0.0,0.119,0.384,138.974,4,r-n-b
0sHrMYAINrZIgGgA9pr9YQ,Terno Rei,Violeta,Luzes de Natal,42,164000,False,0.444,0.552,4,-8.01,0,0.0278,0.259,0.000177,0.207,0.307,84.684,4,r-n-b
2GMHqFwYnY3OGSvACE1pkE,Little Anthony & The Imperials,The Best Of Little Anthony & The Imperials,I'm On The Outside (Looking In),42,187733,False,0.383,0.282,7,-11.764,1,0.0467,0.82,1.76e-05,0.212,0.246,187.09,3,r-n-b
1MRE4GvAvlrvIJrOtcg1sK,O Rappa,Acústico MTV,Reza vela - Ao vivo acústico,42,389053,False,0.574,0.78,1,-7.953,1,0.0665,0.336,0.0035,0.787,0.388,89.319,4,r-n-b
2Huf1VoNj4tUtLRGOFTx48,Enygma Rapper;Mistery,Lua Superior 6,Lua Superior 6,42,339591,False,0.598,0.878,7,-5.817,0,0.131,0.332,0.0,0.187,0.503,147.017,4,r-n-b
0I1fxd7VhhX5dxECspsoCw,Realidade Cruel;Nego Jam,A Resistência Permanece Resistindo,Escrevi Pensando em Você,43,254586,True,0.544,0.429,6,-11.773,1,0.516,0.402,0.0,0.204,0.537,63.026,3,r-n-b
6e3mKhIpIyvUkbeQ0cSLPQ,Mariano Barba,Nuestro Punto G,Me Gustas,43,203066,False,0.693,0.461,2,-8.051,1,0.0397,0.721,0.000178,0.0722,0.429,147.921,4,r-n-b
3L3fOyV49wTqBU0BYu5cQQ,Banda Carnaval,"Corridos, Rancheras Y Caballos En Vivo",El Cajoncito - En Vivo,43,221893,False,0.635,0.486,3,-4.197,1,0.0359,0.714,2.39e-06,0.0894,0.964,112.96,3,r-n-b
6NAn7eEExGOlf37BW9sZdJ,Ultraje a Rigor,Acústico Mtv,Inútil - Acústico,42,157520,False,0.416,0.97,4,-5.106,0,0.0639,0.0148,3.32e-06,0.328,0.733,175.215,4,r-n-b
6IWgHV06sU7ZfLAqB7GOtX,Connie Francis,Christmas Only: The Timeless Classic Collection,The Bells of St. Mary's,0,153066,False,0.284,0.156,11,-9.556,1,0.0334,0.896,0.0,0.156,0.146,60.645,4,r-n-b
7isAr2kWfTN2y1IiP0ndEJ,Cliff Richard,Christmas Time,Mistletoe and Wine,0,245333,False,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b
1zhiY8SQbBksuS1O9WDfp2,Cliff Richard,Holly Jolly Christmas,Mistletoe and Wine,0,245333,False,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b
33kvjc4Mwb8Bw4spshLlE9,Marco Antonio Muñiz;José José,El Príncipe de la Canción,Tiempo (with José José),42,221520,False,0.275,0.327,3,-10.236,1,0.0336,0.822,0.0,0.108,0.283,141.195,4,r-n-b
1TpL0qUaPji2MMO1FEaxvf,Diego Herrera,Si Te Enamoras de Mí,Los Amigos No Se Besan,43,214573,False,0.772,0.497,4,-3.184,0,0.0452,0.764,5.16e-06,0.0771,0.657,134.86,3,r-n-b
7BhTdiEq5ioUpdD6sJinfF,Germán Montero,Pensando En Ti,Ay Que Borrachera,43,135293,False,0.676,0.726,8,-4.117,1,0.0494,0.663,6.66e-05,0.0621,0.981,148.091,3,r-n-b
6hu4zxEVl8vhbZwDlqNqK6,Fivio Foreign;Kanye West;Alicia Keys,B.I.B.L.E.,City of Gods,64,256000,True,0.469,0.799,8,-5.983,0,0.387,0.105,0.0,0.32,0.495,147.847,4,r-n-b
3p4Iji2RMmWLnkPupv7gKk,MHRAP,Tipo Capitão Patria,Tipo Capitão Patria,42,214499,True,0.813,0.477,1,-9.924,0,0.263,0.144,0.0,0.13,0.739,135.943,4,r-n-b
6MaRBjJJtf3IiWHRVws5qc,Big Up;Maneva,Rosa Flor (Ao Vivo),Rosa Flor - Ao Vivo,42,201322,False,0.671,0.789,4,-6.467,1,0.0936,0.729,1.43e-06,0.451,0.534,97.56,4,r-n-b
4ujiGaEqeg8aMtXLNWL8HX,7 Minutoz,Rap Do Kaneki: Faminto Por Humanos (Nerd Hits),Rap Do Kaneki: Faminto Por Humanos (Nerd Hits),42,257560,False,0.563,0.933,9,-6.931,0,0.177,0.113,0.0,0.119,0.364,164.061,4,r-n-b
4epacOApRVKYVHObke0KMb,O Rappa,Rappa-Mundi,Ile aye,42,230600,False,0.704,0.925,4,-5.918,0,0.0609,0.0226,0.0,0.169,0.813,118.699,4,r-n-b
1U0r0NTk1REudDGzNICs17,Capital Inicial,Eletricidade,O Passageiro (The Passenger),41,255893,False,0.561,0.592,4,-9.55,0,0.0282,0.124,0.0,0.134,0.62,141.841,4,r-n-b
573o3RPFGAXaob5lqXzli7,Dr. John,New Orleans Voodoo Soul,Zu Zu Man,0,199960,False,0.428,0.594,9,-9.657,1,0.0693,0.875,2.2e-05,0.133,0.786,131.18,4,r-n-b
1svDKiz3n0VluHe1kxD0ay,O Rappa;Marcos do Pifano e João do Pife,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vida Rasteja / Vassourinha / Voltei Recife / Asa branca / Está bhegando a hora / Frevo no pé da serra (Participação especial João do Pife e Marcos do Pífano) - Ao vivo,42,303455,False,0.509,0.77,10,-7.735,0,0.0878,0.165,0.0296,0.707,0.477,91.41,4,r-n-b
3UzpSRfVBi3kLB64l9sk7d,Banda Rancho Viejo De Julio Aramburo La Bandononona,Con Qué Derecho,Evítame la Pena,43,207647,False,0.821,0.465,0,-4.893,1,0.0428,0.675,0.0,0.0991,0.887,119.935,3,r-n-b
7EIk0Pk8QLW19dN6NViFI5,Fidel Rueda,10 Años,Sin Pelos En La Lengua,42,164861,False,0.658,0.607,9,-3.504,1,0.0351,0.406,5.57e-06,0.263,0.882,129.935,4,r-n-b
4s4huMzMAmAAbEuSAmwt6b,Dr. John,New Orleans Voodoo Soul,Woman Is The Root Of All Evil,0,129132,False,0.633,0.619,4,-9.53,0,0.0336,0.257,0.0,0.0631,0.924,135.181,4,r-n-b
6gtyjq2dEcalt4WjK7TxZK,El Mimoso Luis Antonio López,20 Años Como El Primer Día,Llorar,43,152560,False,0.754,0.511,8,-5.714,1,0.0324,0.204,0.000709,0.0931,0.909,94.957,4,r-n-b
